2022-04-21 23:17:37,794: Key.tab
2022-04-21 23:17:38,503: Key.alt_l
2022-04-21 23:17:38,548: Key.tab
2022-04-21 23:17:40,613: 'p'
2022-04-21 23:17:40,750: 'o'
2022-04-21 23:17:40,901: 's'
2022-04-21 23:17:41,127: 'e'
2022-04-21 23:17:41,329: 's'
2022-04-21 23:17:41,603: Key.space
2022-04-21 23:17:41,963: 'o'
2022-04-21 23:17:42,076: 'n'
2022-04-21 23:17:42,239: 'l'
2022-04-21 23:17:42,395: 'y'
2022-04-21 23:17:52,713: '.'
2022-04-21 23:17:53,649: Key.space
2022-04-21 23:17:54,104: Key.shift
2022-04-21 23:17:54,379: 'I'
2022-04-21 23:17:54,540: 't'
2022-04-21 23:17:54,636: Key.space
2022-04-21 23:17:54,842: 'i'
2022-04-21 23:17:54,951: 's'
2022-04-21 23:17:55,051: Key.space
2022-04-21 23:17:55,377: 'a'
2022-04-21 23:17:55,500: Key.space
2022-04-21 23:17:55,840: 'p'
2022-04-21 23:17:56,038: 'y'
2022-04-21 23:17:56,284: 't'
2022-04-21 23:17:56,333: 'h'
2022-04-21 23:17:56,566: 'o'
2022-04-21 23:17:56,745: 'n'
2022-04-21 23:17:56,947: Key.space
2022-04-21 23:17:57,663: Key.ctrl_l
2022-04-21 23:17:57,749: Key.backspace
2022-04-21 23:17:58,048: Key.shift
2022-04-21 23:17:58,303: 'P'
2022-04-21 23:17:58,657: 'y'
2022-04-21 23:17:58,859: 't'
2022-04-21 23:17:58,908: 'h'
2022-04-21 23:17:59,077: 'o'
2022-04-21 23:17:59,213: 'n'
2022-04-21 23:17:59,393: Key.space
2022-04-21 23:17:59,477: 's'
2022-04-21 23:17:59,623: 'c'
2022-04-21 23:17:59,827: 'r'
2022-04-21 23:17:59,970: 'i'
2022-04-21 23:18:00,109: 'i'
2022-04-21 23:18:01,056: Key.backspace
2022-04-21 23:18:01,472: 'p'
2022-04-21 23:18:01,604: 't'
2022-04-21 23:18:01,831: Key.space
2022-04-21 23:19:03,098: Key.alt_l
2022-04-21 23:19:03,165: Key.tab
2022-04-21 23:19:05,863: Key.backspace
2022-04-21 23:19:06,534: Key.space
2022-04-21 23:19:08,879: Key.alt_l
2022-04-21 23:19:08,945: Key.tab
2022-04-21 23:19:10,328: Key.alt_l
2022-04-21 23:19:10,394: Key.tab
2022-04-21 23:19:14,748: Key.alt_l
2022-04-21 23:19:14,835: Key.tab
2022-04-21 23:19:15,090: Key.alt_l
2022-04-21 23:19:15,156: Key.tab
2022-04-21 23:19:48,843: 't'
2022-04-21 23:19:48,983: 'h'
2022-04-21 23:19:49,179: 'a'
2022-04-21 23:19:49,275: 't'
2022-04-21 23:19:49,398: Key.space
2022-04-21 23:19:49,702: 'a'
2022-04-21 23:19:49,845: 'c'
2022-04-21 23:19:50,049: 'r'
2022-04-21 23:19:50,054: 't'
2022-04-21 23:19:50,286: 'u'
2022-04-21 23:19:50,584: Key.backspace
2022-04-21 23:19:50,744: Key.backspace
2022-04-21 23:19:50,883: Key.backspace
2022-04-21 23:19:51,053: 't'
2022-04-21 23:19:51,456: 'i'
2022-04-21 23:19:51,786: 'v'
2022-04-21 23:19:51,893: 'a'
2022-04-21 23:19:52,366: 't'
2022-04-21 23:19:52,475: 'e'
2022-04-21 23:19:52,660: 's'
2022-04-21 23:19:52,782: Key.space
2022-04-21 23:19:52,919: 't'
2022-04-21 23:19:53,016: 'h'
2022-04-21 23:19:53,124: 'e'
2022-04-21 23:19:53,248: Key.space
2022-04-21 23:19:53,430: 'h'
2022-04-21 23:19:53,795: Key.backspace
2022-04-21 23:19:53,948: 'k'
2022-04-21 23:19:54,032: 'e'
2022-04-21 23:19:54,110: 'y'
2022-04-21 23:19:54,300: 'l'
2022-04-21 23:19:54,590: 'o'
2022-04-21 23:19:54,701: 'g'
2022-04-21 23:19:54,817: 'g'
2022-04-21 23:19:54,910: 'e'
2022-04-21 23:19:55,028: 'r'
2022-04-21 23:19:55,147: Key.space
2022-04-21 23:19:55,604: 'a'
2022-04-21 23:19:55,749: 'n'
2022-04-21 23:19:55,840: 'd'
2022-04-21 23:19:55,917: Key.space
2022-04-21 23:19:56,548: 'w'
2022-04-21 23:19:56,956: 'o'
2022-04-21 23:19:57,241: 't'
2022-04-21 23:19:57,542: Key.backspace
2022-04-21 23:19:57,680: Key.backspace
2022-04-21 23:19:57,877: 'i'
2022-04-21 23:19:58,011: 't'
2022-04-21 23:19:58,086: 'h'
2022-04-21 23:19:58,268: Key.space
2022-04-21 23:20:00,916: 'a'
2022-04-21 23:20:01,039: Key.space
2022-04-21 23:20:01,219: 't'
2022-04-21 23:20:01,384: 'i'
2022-04-21 23:20:01,478: 'm'
2022-04-21 23:20:01,566: 'e'
2022-04-21 23:20:01,665: Key.space
2022-04-21 23:20:01,824: 'g'
2022-04-21 23:20:01,914: 'a'
2022-04-21 23:20:02,216: 'p'
2022-04-21 23:20:03,303: Key.space
2022-04-21 23:20:28,845: 'n'
2022-04-21 23:20:28,959: Key.space
2022-04-21 23:20:29,094: 'e'
2022-04-21 23:20:29,218: 'm'
2022-04-21 23:20:29,346: 'a'
2022-04-21 23:20:29,516: 'i'
2022-04-21 23:20:29,851: 'l'
2022-04-21 23:20:30,072: Key.space
2022-04-21 23:20:30,470: 'b'
2022-04-21 23:20:30,613: 'o'
2022-04-21 23:20:30,788: 't'
2022-04-21 23:20:30,906: Key.space
2022-04-21 23:20:31,575: Key.backspace
2022-04-21 23:20:32,182: Key.space
2022-04-21 23:20:32,341: 't'
2022-04-21 23:20:32,560: 'a'
2022-04-21 23:20:32,636: 'h'
2022-04-21 23:20:33,134: Key.backspace
2022-04-21 23:20:33,293: Key.backspace
2022-04-21 23:20:33,617: 'h'
2022-04-21 23:20:33,724: 'a'
2022-04-21 23:20:33,803: 't'
2022-04-21 23:20:34,011: Key.space
2022-04-21 23:20:34,165: 's'
2022-04-21 23:20:34,370: 'e'
2022-04-21 23:20:34,450: 'n'
2022-04-21 23:20:34,535: 'd'
2022-04-21 23:20:34,659: Key.space
2022-04-21 23:20:35,154: Key.backspace
2022-04-21 23:20:35,277: 's'
2022-04-21 23:20:35,421: Key.space
2022-04-21 23:20:35,992: 't'
2022-04-21 23:20:36,067: 'h'
2022-04-21 23:20:36,157: 'e'
2022-04-21 23:20:36,257: Key.space
2022-04-21 23:20:36,456: 'e'
2022-04-21 23:20:36,600: 'm'
2022-04-21 23:20:36,752: 'a'
2022-04-21 23:20:36,856: 'i'
2022-04-21 23:20:37,082: 'l'
2022-04-21 23:20:37,238: Key.space
2022-04-21 23:20:37,349: 'w'
2022-04-21 23:20:37,431: 'i'
2022-04-21 23:20:37,544: 't'
2022-04-21 23:20:37,591: 'h'
2022-04-21 23:20:37,952: Key.space
2022-04-21 23:20:38,761: 't'
2022-04-21 23:20:38,901: 'h'
2022-04-21 23:20:38,992: 'e'
2022-04-21 23:20:39,112: Key.space
2022-04-21 23:20:39,487: 'g'
2022-04-21 23:20:39,673: 'i'
2022-04-21 23:20:39,762: 'b'
2022-04-21 23:20:40,087: Key.backspace
2022-04-21 23:20:40,171: 'v'
2022-04-21 23:20:40,238: 'e'
2022-04-21 23:20:40,316: 'n'
2022-04-21 23:20:42,391: 'i'
2022-04-21 23:20:42,527: 'n'
2022-04-21 23:20:42,681: 's'
2022-04-21 23:20:42,711: Key.space
2022-04-21 23:20:42,850: 'e'
2022-04-21 23:20:43,032: 'c'
2022-04-21 23:20:43,271: Key.backspace
2022-04-21 23:20:43,387: Key.backspace
2022-04-21 23:20:43,525: Key.backspace
2022-04-21 23:20:43,664: Key.backspace
2022-04-21 23:20:43,878: Key.space
2022-04-21 23:20:43,965: 's'
2022-04-21 23:20:44,174: 'e'
2022-04-21 23:20:44,465: 'c'
2022-04-21 23:20:44,610: 'o'
2022-04-21 23:20:44,746: 'n'
2022-04-21 23:20:44,835: 'd'
2022-04-21 23:20:45,016: 's'
2022-04-21 23:20:47,116: '.'
2022-04-21 23:20:48,952: Key.enter
2022-04-21 23:20:49,459: Key.enter
2022-04-21 23:20:50,599: Key.ctrl_l
2022-04-21 23:20:50,823: '\x13'
2022-04-21 23:20:55,101: Key.backspace
2022-04-21 23:21:01,883: Key.shift
2022-04-21 23:21:02,023: 'R'
2022-04-21 23:21:02,192: 'i'
2022-04-21 23:21:02,257: 'g'
2022-04-21 23:21:02,423: 'h'
2022-04-21 23:21:02,625: Key.space
2022-04-21 23:21:02,651: 't'
2022-04-21 23:21:03,042: Key.backspace
2022-04-21 23:21:03,180: Key.backspace
2022-04-21 23:21:03,330: 't'
2022-04-21 23:21:03,447: Key.space
2022-04-21 23:21:03,956: 'n'
2022-04-21 23:21:04,162: 'o'
2022-04-21 23:21:04,268: 'w'
2022-04-21 23:21:04,370: Key.space
2022-04-21 23:21:04,634: 'e'
2022-04-21 23:21:04,758: 'm'
2022-04-21 23:21:04,864: 'a'
2022-04-21 23:21:05,034: 'i'
2022-04-21 23:21:05,521: 'l'
2022-04-21 23:21:06,371: Key.space
2022-04-21 23:21:06,952: Key.backspace
2022-04-21 23:21:07,399: Key.ctrl_l
2022-04-21 23:21:07,593: Key.backspace
2022-04-21 23:21:08,379: 'n'
2022-04-21 23:21:08,780: 'o'
2022-04-21 23:21:08,979: Key.space
2022-04-21 23:21:09,222: 'e'
2022-04-21 23:21:09,324: 'm'
2022-04-21 23:21:09,686: Key.backspace
2022-04-21 23:21:09,846: Key.backspace
2022-04-21 23:21:10,450: 'r'
2022-04-21 23:21:10,540: 'e'
2022-04-21 23:21:10,610: 'a'
2022-04-21 23:21:10,698: 'l'
2022-04-21 23:21:10,876: Key.space
2022-04-21 23:21:11,118: 'e'
2022-04-21 23:21:11,198: 'm'
2022-04-21 23:21:11,284: 'a'
2022-04-21 23:21:11,387: 'i'
2022-04-21 23:21:11,615: 'l'
2022-04-21 23:21:11,766: 's'
2022-04-21 23:21:11,888: Key.space
2022-04-21 23:21:14,585: 'g'
2022-04-21 23:21:15,212: Key.backspace
2022-04-21 23:21:16,272: 't'
2022-04-21 23:21:16,454: 'y'
2022-04-21 23:21:16,554: 'p'
2022-04-21 23:21:16,640: 'e'
2022-04-21 23:21:16,974: 'd'
2022-04-21 23:21:17,072: Key.space
2022-04-21 23:21:17,431: 'i'
2022-04-21 23:21:17,612: 'n'
2022-04-21 23:21:17,878: 't'
2022-04-21 23:21:17,999: 'o'
2022-04-21 23:21:18,154: Key.space
2022-04-21 23:21:18,227: 't'
2022-04-21 23:21:18,367: 'h'
2022-04-21 23:21:18,432: 'e'
2022-04-21 23:21:18,555: Key.space
2022-04-21 23:21:18,689: 's'
2022-04-21 23:21:18,852: 'c'
2022-04-21 23:21:19,077: 'r'
2022-04-21 23:21:19,156: 'i'
2022-04-21 23:21:19,362: 'p'
2022-04-21 23:21:19,449: 't'
2022-04-21 23:21:19,611: Key.space
2022-04-21 23:21:24,705: Key.backspace
2022-04-21 23:21:25,100: '.'
2022-04-21 23:21:27,173: Key.backspace
2022-04-21 23:21:27,368: Key.space
2022-04-21 23:21:27,565: 'a'
2022-04-21 23:21:27,712: 'n'
2022-04-21 23:21:27,818: 'd'
2022-04-21 23:21:27,942: Key.space
2022-04-21 23:21:28,409: 'n'
2022-04-21 23:21:28,470: 'a'
2022-04-21 23:21:28,599: 'm'
2022-04-21 23:21:28,683: 'e'
2022-04-21 23:21:28,825: 's'
2022-04-21 23:21:28,968: Key.space
2022-04-21 23:21:29,777: 'c'
2022-04-21 23:21:29,918: 'h'
2022-04-21 23:21:30,028: 'a'
2022-04-21 23:21:30,153: 'n'
2022-04-21 23:21:30,241: 'g'
2022-04-21 23:21:30,311: 'e'
2022-04-21 23:21:30,476: 'd'
2022-04-21 23:21:30,618: Key.space
2022-04-21 23:21:31,059: 't'
2022-04-21 23:21:31,203: 'o'
2022-04-21 23:21:31,402: Key.space
2022-04-21 23:21:33,285: Key.backspace
2022-04-21 23:21:33,467: Key.backspace
2022-04-21 23:21:33,605: Key.backspace
2022-04-21 23:21:33,771: 'w'
2022-04-21 23:21:33,962: 'i'
2022-04-21 23:21:33,967: 'o'
2022-04-21 23:21:34,506: Key.backspace
2022-04-21 23:21:34,677: 't'
2022-04-21 23:21:34,860: 'h'
2022-04-21 23:21:35,540: Key.space
2022-04-21 23:21:35,791: 'o'
2022-04-21 23:21:35,969: 'b'
2022-04-21 23:21:36,236: 'v'
2022-04-21 23:21:36,399: 'i'
2022-04-21 23:21:36,626: 'o'
2022-04-21 23:21:36,827: 'u'
2022-04-21 23:21:36,911: 's'
2022-04-21 23:21:37,037: Key.space
2022-04-21 23:21:37,416: 'n'
2022-04-21 23:21:38,283: 'a'
2022-04-21 23:21:38,409: 'm'
2022-04-21 23:21:38,492: 'e'
2022-04-21 23:21:38,678: 's'
2022-04-21 23:21:38,756: Key.space
2022-04-21 23:21:39,652: 't'
2022-04-21 23:21:40,078: 'o'
2022-04-21 23:21:41,882: Key.space
2022-04-21 23:21:42,782: 'm'
2022-04-21 23:21:43,215: 'a'
2022-04-21 23:21:43,363: 'k'
2022-04-21 23:21:43,451: 'e'
2022-04-21 23:21:43,549: Key.space
2022-04-21 23:21:44,167: 'u'
2022-04-21 23:21:44,251: 's'
2022-04-21 23:21:44,438: 'e'
2022-04-21 23:21:44,730: 'r'
2022-04-21 23:21:44,892: Key.space
2022-04-21 23:21:45,242: 's'
2022-04-21 23:21:45,473: 'u'
2022-04-21 23:21:46,085: 'r'
2022-04-21 23:21:46,265: 'e'
2022-04-21 23:21:46,408: Key.space
2022-04-21 23:21:46,631: 't'
2022-04-21 23:21:46,727: 'h'
2022-04-21 23:21:46,793: 'e'
2022-04-21 23:21:46,870: 'y'
2022-04-21 23:21:46,991: Key.space
2022-04-21 23:21:47,053: 'a'
2022-04-21 23:21:47,156: 'r'
2022-04-21 23:21:47,224: 'e'
2022-04-21 23:21:47,305: Key.space
2022-04-21 23:21:47,576: 'i'
2022-04-21 23:21:47,688: 'n'
2022-04-21 23:21:47,847: 'f'
2022-04-21 23:21:47,962: 'e'
2022-04-21 23:21:48,102: 'c'
2022-04-21 23:21:48,307: 't'
2022-04-21 23:21:48,378: 'e'
2022-04-21 23:21:48,538: 'd'
2022-04-21 23:21:48,880: '.'
2022-04-21 23:21:51,452: Key.left
2022-04-21 23:21:52,896: Key.ctrl_l
2022-04-21 23:21:53,011: '\x13'
